well_id,timestamp,split,score,pca_t2,pca_spe,pca_t2_z,pca_spe_z
129л,2025-12-01 03:42:00,test,-0.3389793932437897,14.511385917663574,112.4594955444336,-0.7453919649124146,0.4064125716686249
129л,2025-12-01 03:44:00,test,-1.6231045722961426,10.927977561950684,92.45173645019531,-1.2278344631195068,-0.39527013897895813
129л,2025-12-01 03:46:00,test,-1.3819496631622314,14.355377197265625,86.95407104492188,-0.7663958072662354,-0.6155538558959961
129л,2025-12-01 03:48:00,test,-1.9609804153442383,10.713117599487305,84.74124145507812,-1.2567615509033203,-0.7042188048362732
129л,2025-12-01 03:50:00,test,-2.1707377433776855,11.615121841430664,76.47550964355469,-1.1353226900100708,-1.0354150533676147
129л,2025-12-01 03:52:00,test,-1.9321949481964111,15.435197830200195,69.5932388305664,-0.6210170388221741,-1.3111778497695923
129л,2025-12-01 03:54:00,test,-2.2803077697753906,13.860427856445312,66.19661712646484,-0.833031952381134,-1.4472757577896118
129л,2025-12-01 03:56:00,test,-2.0001158714294434,13.965311050415039,72.83700561523438,-0.8189113140106201,-1.1812046766281128
129л,2025-12-01 03:58:00,test,-1.8201284408569336,18.048778533935547,63.60835266113281,-0.2691446840763092,-1.5509837865829468
129л,2025-12-01 04:00:00,test,-2.0077085494995117,12.555235862731934,77.38543701171875,-1.0087529420852661,-0.998955488204956
129л,2025-12-01 04:02:00,test,-1.4882450103759766,10.974929809570312,95.6596908569336,-1.2215131521224976,-0.2667319178581238
129л,2025-12-01 04:04:00,test,-1.7496708631515503,12.25471019744873,84.83511352539062,-1.0492134094238281,-0.7004574537277222
129л,2025-12-01 04:06:00,test,-0.5318291187286377,14.487751007080078,107.72592163085938,-0.7485740184783936,0.21674492955207825
129л,2025-12-01 04:08:00,test,-1.5944263935089111,11.616809844970703,90.85295867919922,-1.135095477104187,-0.4593309164047241
129л,2025-12-01 04:10:00,test,-1.383407473564148,11.472566604614258,96.60406494140625,-1.154515266418457,-0.22889219224452972
129л,2025-12-01 04:12:00,test,-1.3412028551101685,12.857192039489746,93.00496673583984,-0.9680998921394348,-0.37310296297073364
